gsis_id,display_name,position,fantasy_ppg,n_games,replacement_ppg,vor,boom_prob,bust_prob,ex_value
00-0038597,Chase Brown,RB,16.623529411764707,17,12.129411764705884,4.4941176470588236,0.14226801230441405,0.857731987695586,4.752961742386796
00-0033288,George Kittle,TE,17.272727272727273,11,12.847058823529412,4.425668449197861,,,
00-0037238,Drake London,WR,16.825,12,12.479999999999999,4.345000000000001,0.12057202942917494,0.879427970570825,4.570710839091416
00-0037239,Chris Olave,WR,16.8125,16,12.479999999999999,4.332500000000001,0.12232674034075651,0.8776732596592435,4.561495657917898
00-0032764,Derrick Henry,RB,16.441176470588236,17,12.129411764705884,4.311764705882352,0.058361138632907046,0.941638861367093,4.417947648112694
00-0040715,Cam Skattebo,RB,15.9625,8,12.129411764705884,3.8330882352941167,0.11448853601894075,0.8855114639810593,4.041390024650931
00-0038996,Tucker Kraft,TE,16.65,8,12.847058823529412,3.8029411764705863,,,
00-0037834,Brock Purdy,QB,25.264444444444443,9,21.520000000000003,3.74444444444444,0.07452490358621701,0.925475096413783,3.9850108332207483
00-0035700,Josh Jacobs,RB,15.806666666666668,15,12.129411764705884,3.6772549019607847,0.07173923430137112,0.9282607656986289,3.8077781088396914
00-0031381,Davante Adams,WR,15.921428571428573,14,12.479999999999999,3.441428571428574,0.016372840351846826,0.9836271596481532,3.472078528567231
00-0037840,Kyren Williams,RB,15.488235294117647,17,12.129411764705884,3.3588235294117634,0.11632834305307907,0.883671656946921,3.570472685331277
00-0039851,Drake Maye,QB,24.821176470588238,17,21.520000000000003,3.301176470588235,0.13241716722891952,0.8675828327710805,3.7286190864031874
00-0036997,Javonte Williams,RB,15.175,16,12.129411764705884,3.045588235294117,0.10223650084224072,0.8977634991577593,3.2315985277088526
00-0036358,CeeDee Lamb,WR,15.453846153846154,13,12.479999999999999,2.9738461538461554,0.1407642919400794,0.8592357080599207,3.237356908357984
00-0040666,Omarion Hampton,RB,15.077777777777776,9,12.129411764705884,2.948366013071892,0.18250396450577067,0.8174960354942293,3.280415873199156
00-0033873,Patrick Mahomes,QB,24.334285714285716,14,21.520000000000003,2.814285714285713,0.11967661557846991,0.8803233844215301,3.200601829373014
00-0036973,Travis Etienne,RB,14.935294117647059,17,12.129411764705884,2.8058823529411754,0.1061054905169555,0.8938945094830445,2.9989319306876125
00-0036554,Nico Collins,WR,15.080000000000002,15,12.479999999999999,2.600000000000003,0.11977297509283953,0.8802270249071604,2.8242150093737988
00-0036971,Trevor Lawrence,QB,24.01058823529412,17,21.520000000000003,2.4905882352941155,0.10146570103506683,0.8985342989649332,2.8181195182353114
00-0034844,Saquon Barkley,RB,14.51875,16,12.129411764705884,2.389338235294117,0.12049914565605892,0.8795008543439411,2.6085757985377582
00-0040122,Ashton Jeanty,RB,14.41764705882353,17,12.129411764705884,2.288235294117646,0.17885328232000783,0.8211467176799921,2.6136430601269307
00-0035676,A.J. Brown,WR,14.686666666666667,15,12.479999999999999,2.2066666666666688,0.08595353627231182,0.9140464637276882,2.3675716865684366
00-0036275,D'Andre Swift,RB,14.2875,16,12.129411764705884,2.158088235294116,0.12235346768154785,0.8776465323184521,2.380699573846485
00-0036970,Kyle Pitts,TE,14.988235294117647,17,12.847058823529412,2.141176470588235,,,
00-0039064,Zay Flowers,WR,14.311764705882354,17,12.479999999999999,1.831764705882355,0.18982001765782222,0.8101799823421778,2.187107778937798
00-0039337,Malik Nabers,WR,14.275,4,12.479999999999999,1.7950000000000017,0.17590295454081345,0.8240970454591865,2.1242903309004046
00-0037740,Garrett Wilson,WR,14.214285714285714,7,12.479999999999999,1.7342857142857149,0.11670471611143886,0.8832952838885612,1.9527569428463283
00-0039361,Bucky Irving,RB,13.85,10,12.129411764705884,1.720588235294116,0.20643757415433844,0.7935624258456615,2.0961831863878624
00-0036410,Tee Higgins,WR,14.106666666666666,15,12.479999999999999,1.626666666666667,0.06891856573276124,0.9310814342672388,1.7556822217183958
00-0034351,Dallas Goedert,TE,14.34,15,12.847058823529412,1.4929411764705875,,,
00-0037228,Jaylen Warren,RB,13.56875,16,12.129411764705884,1.439338235294116,0.16143089411043787,0.8385691058895621,1.7330475032256363
00-0039065,Sam LaPorta,TE,14.100000000000001,9,12.847058823529412,1.2529411764705891,,,
00-0038117,Wan'Dale Robinson,WR,13.61875,16,12.479999999999999,1.1387500000000017,0.1788256804394942,0.8211743195605058,1.4735116737827347
00-0033077,Dak Prescott,QB,22.575294117647058,17,21.520000000000003,1.0552941176470547,0.13463537117643368,0.8653646288235664,1.4898970958045827
00-0040663,Harold Fannin Jr.,TE,13.9,16,12.847058823529412,1.052941176470588,,,
00-0038120,Breece Hall,RB,13.10375,16,12.129411764705884,0.9743382352941161,0.1953589631171526,0.8046410368828474,1.3297766311302062
00-0033040,Tyreek Hill,WR,13.375,4,12.479999999999999,0.8950000000000014,0.07058169260063979,0.9294183073993603,1.027128928548399
00-0036919,Kenny Gainwell,RB,13.01764705882353,17,12.129411764705884,0.8882352941176457,0.15865071653280577,0.8413492834671943,1.1768862742564505
00-0039918,Caleb Williams,QB,22.334117647058825,17,21.520000000000003,0.8141176470588221,0.1532285154995805,0.8467714845004195,1.308739295091468
00-0036389,Jalen Hurts,QB,22.31625,16,21.520000000000003,0.796249999999997,0.1184137786580073,0.8815862213419927,1.1784896775080447
00-0038124,Christian Watson,WR,13.24,10,12.479999999999999,0.7600000000000016,0.11722684533380581,0.8827731546661942,0.9794486544648859
00-0030506,Travis Kelce,TE,13.600000000000001,17,12.847058823529412,0.7529411764705891,,,
00-0038544,Quentin Johnston,WR,13.169230769230769,13,12.479999999999999,0.68923076923077,0.13033187365977228,0.8696681263402277,0.9332120367218637
00-0036875,Rhamondre Stevenson,RB,12.771428571428572,14,12.129411764705884,0.6420168067226886,0.12877708849110536,0.8712229115088946,0.8763153565479762
00-0038041,Jake Ferguson,TE,13.476470588235294,17,12.847058823529412,0.6294117647058819,,,
00-0036139,Rico Dowdle,RB,12.723529411764707,17,12.129411764705884,0.5941176470588232,0.16333027430213048,0.8366697256978695,0.8912826696567583
00-0038559,Michael Wilson,WR,12.976470588235294,17,12.479999999999999,0.49647058823529555,0.1685321696169787,0.8314678303830213,0.8119628097582796
00-0040128,Tyler Warren,TE,13.323529411764707,17,12.847058823529412,0.4764705882352942,,,
00-0036355,Justin Herbert,QB,21.9925,16,21.520000000000003,0.4724999999999966,0.15924155110062002,0.84075844889938,0.9865317269527981
00-0037240,Jameson Williams,WR,12.935294117647059,17,12.479999999999999,0.4552941176470604,0.15157898144605947,0.8484210185539405,0.7390499709140836
00-0034348,Courtland Sutton,WR,12.923529411764706,17,12.479999999999999,0.4435294117647075,0.07715907902982079,0.9228409209701792,0.587971207708532
00-0033106,Jared Goff,QB,21.94470588235294,17,21.520000000000003,0.4247058823529386,0.11655926673022597,0.883440733269774,0.8009591953581081
00-0036442,Joe Burrow,QB,21.682499999999997,8,21.520000000000003,0.16249999999999432,0.13651758510158826,0.8634824148984117,0.6031787647079212
00-0040124,Tetairoa McMillan,WR,12.552941176470588,17,12.479999999999999,0.0729411764705894,0.22512012311988397,0.7748798768801161,0.4943660469510121
00-0040730,RJ Harvey,RB,12.15294117647059,17,12.129411764705884,0.0235294117647058,0.14444527081288694,0.8555547291871131,0.28633483683779953
00-0034383,Dalton Schultz,TE,12.864705882352942,17,12.847058823529412,0.01764705882352935,,,
00-0039732,Bo Nix,QB,21.520000000000003,17,21.520000000000003,0.0,0.16013513296145973,0.8398648670385402,0.5169162091995921
00-0040734,TreVeyon Henderson,RB,12.129411764705884,17,12.129411764705884,0.0,0.17489769833573593,0.825102301664264,0.3182109299720184
00-0035640,DK Metcalf,WR,12.479999999999999,15,12.479999999999999,0.0,0.084259525497653,0.915740474502347,0.1577338317316064
00-0036040,Juwan Johnson,TE,12.847058823529412,17,12.847058823529412,0.0,,,
00-0040784,Quinshon Judkins,RB,12.12857142857143,14,12.129411764705884,-0.0008403361344537785,0.19201964700726393,0.8079803529927361,0.3485224686852329
00-0031588,Stefon Diggs,WR,12.370588235294118,17,12.479999999999999,-0.10941176470588054,0.06065883450842565,0.9393411654915743,0.004141573493892256
00-0037664,Alec Pierce,WR,12.22,15,12.479999999999999,-0.259999999999998,0.15464469336355527,0.8453553066364448,0.02949486597657741
00-0039919,Rome Odunze,WR,12.174999999999999,12,12.479999999999999,-0.3049999999999997,0.17230058790294783,0.8276994120970522,0.01754670055431856
00-0036613,Jaylen Waddle,WR,12.1325,16,12.479999999999999,-0.34749999999999837,0.13132845891400982,0.8686715410859902,-0.10165312491297199
00-0036158,J.K. Dobbins,RB,11.59,10,12.129411764705884,-0.5394117647058838,0.16725982681861612,0.8327401731813839,-0.23509726802942515
00-0035710,Daniel Jones,QB,20.956923076923076,13,21.520000000000003,-0.5630769230769275,0.16577297249877357,0.8342270275012265,-0.027961767850886332
00-0033090,Hunter Henry,TE,12.282352941176471,17,12.847058823529412,-0.564705882352941,,,
00-0036252,Michael Pittman,WR,11.905882352941177,17,12.479999999999999,-0.5741176470588218,0.1038817922468688,0.8961182077531312,-0.3796509319726835
00-0036912,DeVonta Smith,WR,11.870588235294116,17,12.479999999999999,-0.6094117647058823,0.15763328381207994,0.84236671618792,-0.31432225740966874
00-0036322,Justin Jefferson,WR,11.852941176470589,17,12.479999999999999,-0.6270588235294099,0.1556025245553265,0.8443974754446735,-0.3357708975618387
00-0038933,Dalton Kincaid,TE,12.133333333333333,12,12.847058823529412,-0.7137254901960794,,,
00-0040126,Colston Loveland,TE,12.13125,16,12.847058823529412,-0.7158088235294127,,,
00-0035719,Deebo Samuel Sr.,WR,11.762500000000001,16,12.479999999999999,-0.7174999999999976,0.09273070356147547,0.9072692964385245,-0.5439081229329155
00-0039165,Zach Charbonnet,RB,11.3375,16,12.129411764705884,-0.7919117647058833,0.1230638700284023,0.8769361299715976,-0.5680079117659725
00-0038134,Kenneth Walker III,RB,11.288235294117648,17,12.129411764705884,-0.8411764705882359,0.21241112749622842,0.7875888725037716,-0.4547131662671567
